id,cleaned_text,label,label_numeric
316,syahar apresiasi market day sidrap bkm kb quran attauhid sd islam padu attauhid sidrap gelar market day selasa libat didik murid stand,not_hate_speech,0
317,gambar omom super kalem strict biar numpang rs sejahtera hedon karna bucin pasien usia muda didugaduga hasil,not_hate_speech,0
318,gin ngewantiwanti pasang sunda sunda bandung minimal darah sundanya biar ngeputus silsilah sunda,not_hate_speech,0
319,enak jawa pny kota tuapublik space tinggal sejarah khas knp nda tinggal gali tempoe doloe u direbuildredesign tnp nambahin aksen iri kota minim area kota gali,not_hate_speech,0
320,milih si otak fungsi,hate_speech,1
321,jaman pilih laku cina jabat langsung sikat,not_hate_speech,0
322,cari cina gading enak malvin,not_hate_speech,0
323,elo kampung,hate_speech,1
324,tepat rrt land reform indonesia partai land reform keburu dimusnahin land reform bijak sosialis by nature bijak borjuis perancis tumbuh kapitalis paska tumbang feodalisme,not_hate_speech,0
325,legalisasi nabi usia meni kristen atur kitab normal pantas bandot nikah si kuasa tolak kadang otak waras,hate_speech,1
326,babi je,hate_speech,1
327,orng survival urgent jamin harap rendah alas maaf bagi misery bantuin cari nafkah jga laku,not_hate_speech,0
328,org jawa,not_hate_speech,0
329,celaka pijak tengkuk pakcik leher takde,hate_speech,1
330,bang mindset didik no sekian tahan anak wajibin mending bantuin cari makan,not_hate_speech,0
331,kesi tgk anut pas perangai mudaakhlak takde peras paling islam lebihtakde ubah tambah parah kekal la kultus pas kiamat ghuluw takfiri,hate_speech,1
332,theres something terribly wrong with kids today tahu jeblok matematika sederhana macem sense of right or wrong surem bener spesies,hate_speech,1
333,yeah opini papa botox or oplas d lawan gmna ubah fakta,not_hate_speech,0
334,pas dokter kaga nyampe mnt anying tebus obat rebu sehat sehat dompet tanggal,not_hate_speech,0
335,analogi nyata boleh bantu jahat rampas harta nyawa nyawa bantu sepenuh hak jahat laen,hate_speech,1
336,illiyoon pricey skin gamee,not_hate_speech,0
337,mrna jenis dead or weak bio nko ajar vaksin jenis mrna vaksin mrna ujikaji tubuh manusia ce cakap kat tahan n pngamal ubat pulak teruk weih,hate_speech,1
338,kemarin celaka study tour rame rame hilang study tour kemarin ngeluh biaya wisuda mahal rame hilang wisuda hilang gubernur,not_hate_speech,0
339,teguk hukum,not_hate_speech,0
340,ikut pendeta cabulkafir homo,hate_speech,1
341,wkwkwk keladi,not_hate_speech,0
342,palu salah tokoh didik pengaruh indonesia timur karib hasyim asyari daku gus tanah jawa umpat rupa harap indonesia emas tokoh didik sepele,not_hate_speech,0
343,coba dijelasin ajaa isi konser ngapain bedanha konser indonesia kadang takut kepala coba jelasin takut kepala blg bukti sana or cari temen bareng,not_hate_speech,0
344,tuhan biloo tipe sipit gitar,not_hate_speech,0
345,fans fans cowok idol cewek jp asa idol idol nikah faagghhh fans fans otak najis jalan pacar temen gaboleh shiball,hate_speech,1
346,layak bantu kdang org perangai siel,hate_speech,1
347,honest review apply wow ringan satu warna real pakai makeup minim oksidasi coba hari but overall ekspektasi ku,not_hate_speech,0
348,islam lakilaki meni izin dewasa akal sehat penuh syarat nikah izin mempelai wanita wali restu anjur jaga hubung nilai islam hormat,not_hate_speech,0
349,ye i jahat i kata i letak i situasi mmg mmg kuat show off i direct judge la i ajar fikir tindak elok ajar tetiba nampak uneducated pulak,not_hate_speech,0
350,my man tommy hilang hak jon jones si juara satu usa sayang daddy dana white kabur sebal divisi stuck boring retirement or fight biatch,hate_speech,1
351,rangkul anggota team abad perusahaanorganisasi junior handal ambil jabat team leader dikit andal tuasenior kacau heran org psti hormat,not_hate_speech,0
352,tetangga jir,not_hate_speech,0
353,top mah au minwon mmf dahhhh au maba sampe semester taun reread mulu belah dada no isi malkev kaga move on,not_hate_speech,0
354,indonesia cuma pulau jawa is real. Pulau pulau lain itungannya cuma kampung Pikirku setelah bingung kenapa orang orang tua disini kek ga punya trauma pada orba. Operasi pemberantasan komunis thn 65 itu nyentuh p. Lombok ga si ? Atau cuma sumatra-jawa-bali ?,hate_speech,1
355,allah teguranampternyata shg bs cermin adabampmoralitas warga laku org lho keroyok trhdp renta usia luar batas nalar wajar baik introspeksi,hate_speech,1
356,dahh sakittt emg takut sampe eks recok konstitusi depan kursi jabat depan,hate_speech,1
357,apk pas butuh sisa sita biar pacar ma dewasa,hate_speech,1
358,livenya bener bener muantep energi ditembakin langit woooyyyy gila solid main moga ngeband sampe,not_hate_speech,0
359,kirim stiker respon tai,hate_speech,1
360,sampe tahap kek adem agama belah etapi atheis ato lino percaya tuhan ngikut agama mana jilbab mas pasang karna wkwkk,not_hate_speech,0
361,lewat fase canon event mati remaja emo lawan dibully bjir cinta lelaki koriya homo potong poni pendek,hate_speech,1
362,salam cium tangan mang kenal tradisi cium tangan wkwkwkwk,not_hate_speech,0
363,gada lempar jt ku,not_hate_speech,0
364,gausah degrade dedengkot kafir emg islam ngajarin,hate_speech,1
365,mata picek imigranbukan asli pribumi harus melapormendatakan sahkan wni blok klan baalwi daftar daftar tinggal sah guoblok,hate_speech,1
366,menantu curi minyak istri balun berbillion kuasa berbilion nak pm tanah,hate_speech,1
367,la laku malaysia sepatutnye anwar duduk raja sekutu raja demokrasi kat cina india kadazan macm dua bangsa kongker bangsa la mana saka itula laku pandang sya,hate_speech,1
368,konyollll ak anyingg,hate_speech,1
369,untung perawan rantaudan bangga ngeliat adek lelaki mokondo kerja kumpul kebo n morotin perempuan or nikah dijadiin babu gratisanamit dach,hate_speech,1
370,umur ttep hehehehehe,not_hate_speech,0
371,sumpah pantes mantu bjir bagus hilang turun,hate_speech,1
372,kang surpay g laku goreng opini sesat,hate_speech,1
373,said didu dajal pura bau tanah nyata tan imran wapres negur mafia pangan,hate_speech,1
374,iya bang fatmawati turun bangsawan mang saudagar ayah hasan din tokoh muhammadiyah ibu fatimah fatmawati turun raja indrapura pesisir selatan sumatera barat,not_hate_speech,0
375,kadang annoying respect dikit anying,hate_speech,1
376,gin rl loser tolakin cewek trus nyalahin nolak alias dia sadar keti liat hati cewek org mokondo,hate_speech,1
377,masuk pesantren milik orangorang ormas nu pbnu kelompok alir sesat alir nusantara,hate_speech,1
378,dri smua makan babi alhamdulillah,not_hate_speech,0
379,muak lostrik emg takdir main gem usaha menang,not_hate_speech,0
380,contoh tepi tulis bio priviledge sampe terjun tanda,not_hate_speech,0
381,hobi biar pas gede anak suruh cari tinggal ongkang ongkang kaki,hate_speech,1
382,nguras energy atas perawan nikah nikah fuck,hate_speech,1
383,unik kek nemu mois tekstur salju liat pas ratain tetep ringan cepet nyerepnya adem lengket minyak,not_hate_speech,0
384,walid ucul,not_hate_speech,0
385,generasi kuliah generasi sungkan berani sopan or not mau praktis nanya temen jawab mending langsung narasumber,not_hate_speech,0
386,ngerti basa jawa,not_hate_speech,0
387,kota salah destinasi wisata jakarta mati wisatawan mancanegara lantas sejarah simak,not_hate_speech,0
388,org jk ilmu agama berapa anakny insyaallah mrk hak wajib mrk hak wajib org ilmu agama mrk wajib hak,not_hate_speech,0
389,depa da laki kena bebel kemas bini pantang umah mak tumpang bilik adik laki toilet cuci bilik kena kemas how they can live this takdela emas truk weh selamatla arwah mak bebel,not_hate_speech,0
390,tahap ngeliat laku setan konsisten diri motor satusatunya perlu mama cuci darah kontrol gadai cowo,hate_speech,1
391,kvc hadir exhibition mobil klasik mal bal galeria sd juni,not_hate_speech,0
392,ayolahh ceramah gin bs ketawain kristen yahudi milik akar adam trio agama samawi islam yahudi kristen sepakat adam cipta langsung tuhan orng,hate_speech,1
393,mad unicorn seruuuu kampung vs kapitalis betrayed left and right gritty af no sugarcoating vibes startup world x hunger games santi tim keras pontangpanting stres nontoninnya,not_hate_speech,0
394,ngapain kasihan jalan nikah anak,hate_speech,1
395,sepit in the line acah org cakap pasal bini still tahan amarah sial cuba bisik takpelah org bawak bus penat kot perangai rempit,hate_speech,1
396,sya tuju omong dimsum hmil usia mudatua ttp resiko trgantung takdir kadang ribet pikir lewat overthinking pdhal takut trjadi,not_hate_speech,0
397,trump si pikir relevan medahulukn rezim dikadalin dhulu krena masuk prangkap jebak batment miris jongos dikte jga mengorbankn danatara,hate_speech,1
398,hua alm argo ayah tinggal blio sd or smp a warrior indeed yatim laik pinter aktif organisasi bayang hancur lakik bangga sia tabrak,hate_speech,1
399,halah jawa noh manggil dikit,not_hate_speech,0
400,muda enjoy life nak time muda nak tengok hati,not_hate_speech,0
401,betina jilat jabat mantan jabat y dzalim y dukung malaikat y lawan tuan wajib penjara woy rubah komunis anti kritik,hate_speech,1
402,malumat,not_hate_speech,0
403,knp adil sepuh gin sisi sepuh asbunnya anggap serius kelaperan kasih makan racun joget langsung dipujapuja,hate_speech,1
404,jual tanah milenialsyg bnyak jual tanah gen x boomersgen y mangsa jekebanyakan org xnak pindah tanah selagi idupsbb tnh bnyak biar pajak kat cinaproses tukar da mampos,hate_speech,1
405,keinget kyo hasil nikahin tohru jir lika liku hidup dar der dor happy ending happy sampe nang,not_hate_speech,0
406,kelompok manfaat serang ri puja khilafah kelompok org frustasi receh kabar koneksi dinding warna tulang komunis bulu kelinci,hate_speech,1
407,daridulu pikir org papua n word pass,hate_speech,1
408,hasil keluar oregon result shio menang salam jp,not_hate_speech,0
409,miskin program lapang kerja sedia g tpi kerja susah tetep d suruh g entar d urus ngoceh beban yah manusia,hate_speech,1
410,hukum waris islam faraid bagi harta dasar alquran milik tingkat ahli waris utama quotaheirs istri suami lakilaki x perempuan masingmasing,not_hate_speech,0
411,jendral gn indonesia masuk step pki kiri indo peta ghost fleet perang asia pasifik by lemhanas kuat timteng amrik geser asia pasifik aukus bentuk papua goyang pangkakan militer kepung indonesia,not_hate_speech,0
412,sial ketemu cowok mending cowok berani ngutang nikah skip mending cari berani utang menuhi gengsi,hate_speech,1
413,dikitttt,not_hate_speech,0
414,dasar meni kesiap ilmu nikah muda celaka nikah sekarat jamin ilmu trmasuk ilmu meni sah nyari,not_hate_speech,0
415,jaman rame nololin org gakuat pas doa buka mata pakai otak sampean anying istri didoain jodoh laki payah bela samsek,hate_speech,1
416,gelandang amien rais nyabikin narasi sesat hrus msukan amien rais mslh ijazah bpkbiar tobat uda slu gaduh,hate_speech,1
417,dear parents or calon parents luangin quality time ngebahas prestasi or ekspektasi list halhal suka dukung ngejar minat harap,not_hate_speech,0
418,malaysia pon beban tingkat kos ubat kerna ramai kapitalis nak sakit manusia,not_hate_speech,0
419,ku vlo mami rai idungnya,not_hate_speech,0
420,libur obat pakai suliiitt ih amitamit,not_hate_speech,0
421,utas harga properti generasi anggap investasi sulit generasi muda gen z cenderung minat aset tradisional mobil kota kapitalis generasi muda,not_hate_speech,0
422,mampir full,not_hate_speech,0
423,ku efektif samping kontenin enggak nyata ganggu sikolog berani alas giat buka nyadarin,not_hate_speech,0
424,org org,not_hate_speech,0
425,kere anggur,hate_speech,1
426,dimul hahahahahah,not_hate_speech,0
427,mbak bales owalah dasar kampung gajadi beli,hate_speech,1
428,sumpah males tai emosi ku ikut si nyebelin sumpah,hate_speech,1
429,tantrum muda,not_hate_speech,0
430,loe photo postingan x jaman rejim garong jadi klw imanya kuat anggur pilih jongoskacung mulyono bayar murahkasian kacung,hate_speech,1
431,iseng inspired by juju wkwkwk,not_hate_speech,0
432,info pacar maksud elu info pcr cowok cewek wajah tampan sixpack gaya isi kepala elu kok cerdas dikit introspeksi umur elu gin nga meni cewek,not_hate_speech,0
433,kartu atm ketelen cok gegara mesin error atm konek mbanking ngambil gaji besok tgl merah nyet kena sial pantek,hate_speech,1
434,oww yahudi ashkenazi tunggu dtg nyamperin org jabanin kicep,hate_speech,1
435,hbs mo ngadu kmna org tua ngadu org masingsemua percaya saran ane mending ngadu kkb papua,hate_speech,1
436,pasang cocok kasi anak allah gin kasih waras childfree,hate_speech,1
437,serah gapeduli,not_hate_speech,0
438,ramai macai rafizi thread simple faham patut kena tipu pakar formula tipu si rafizi nurul izzah anwar,not_hate_speech,0
439,da,not_hate_speech,0
440,capek gada sayang gada dukung tuntut tuntun gimana naikin derajat ngapain,hate_speech,1
441,muda sndiri tuamiskin semangat diri,not_hate_speech,0
442,gengsi u evaluasi program progas kemendikbudpmtas dki keikutsertaan ahli gizipangan minim mgkn libat komite tuasekolah libat,not_hate_speech,0
443,dihitunghitung tementemen pinjem nominal jumlah batiba pikir ngitungnya efek tgl kali haha,not_hate_speech,0
444,kakek dukung pi daya antri migrasi moga proses migrasi,not_hate_speech,0
445,mami post greeting pakai template minimal ajakin ngobrol spill balsem favorite or anything okay kumpul greetingnya,not_hate_speech,0
446,drakula cina,hate_speech,1
447,viral,not_hate_speech,0
448,typing childish si sender geli anying,hate_speech,1
449,no worries papua jaga dukung kejar bangun,not_hate_speech,0
450,hri doktor nk bgi result either baby discharge or laa manusia jdi punca my niece warded muncul bru pkir nk lawat xyah nk ttup pantang laa xhabis kolot pastu matikn nk mrah da haih,not_hate_speech,0
451,bias,not_hate_speech,0
452,ikut f islam smt tinggi kucing nonton makan kenal langsung dm dehhh,not_hate_speech,0
453,samping main psnya main tembak mimpi kejar teroris,not_hate_speech,0
454,asupan viral cek profil,not_hate_speech,0
455,kandung keluh perut buncit isi elu lahir susu tidur teroris,hate_speech,1
456,buka biar adil kena imbas kena hancur hancur hancur ttp enak kena imbas derita,not_hate_speech,0
457,cakap ko ko langit bumi semua punya tuhan tuhan cipta nabi isa bagitau ko org salip percaya nabi kial cari benar sikap org nak cari hmmm,hate_speech,1
458,dri nanya mmg affliate yaa affliate aman tenang ajaa percaya blg sukses bantu ayoo suskes bareng,not_hate_speech,0
459,sembah tuhan kolor pikir tuhan kolor luar negri bulan musim dingin otak makan babi sembah tuhan kolor,hate_speech,1
460,moga kuya jumpa daddy mentally stable and pondan toxic,hate_speech,1
461,wajar ngajarin emosi involve cenderung takut or ragu mikirnya kena omel saran encourage just in case butuh saran or nanyananya kait ajar ketuk dm,not_hate_speech,0
462,dn tega,not_hate_speech,0
463,tetangga yogya hormat lingkung amat ganggu jiwa kaget,not_hate_speech,0
464,pokok nyerbu tulis tuhan gene post clip beli copywrite author homo cina buka mata buka telinga kasi tulis,hate_speech,1
465,si negara hukum ajar wahabi radikal teroris hukum kejam si vietnam bibit radikal waspada vietnam ubah khilafah kejam manusia,hate_speech,1
466,ih gemes nunjuknunjuk terima tamu moderator ketemu mahasiswa nunjuk pakai tangan nunjuknya suku jawa sopan santun,hate_speech,1
467,kasihan kasmujo uda wak santai cucu seret seret ijasa mulyon tega,not_hate_speech,0
468,toro pampa,not_hate_speech,0
469,ban berangan wahabi gari kuburiyun sufiyun syiah liberal pokok suci kotor bersih,hate_speech,1
470,gen z gen z gen z umur apahal tah batak paling,not_hate_speech,0
471,coba sudut pandang cewek muda anak pinak duda minta bantu,hate_speech,1
472,mampus cecunguk bodohbuang nusakambangan,hate_speech,1
473,panti pijat asai lacur jawa barat bahsa manja spa lacur jawa barat kuasa dunia artis artis bandung lbh mahal hrgnya sy kembali logat sy sy petik hasil disuia sy sy laku,not_hate_speech,0
474,konten raden arjuna dananjaya parta palguna ciptaning mintaraga prabu kalithi kesatria kenal ahli manah sakti istri wisnu versi hindu jawa kenal beksan olah perang,not_hate_speech,0
475,atur cowo jawa manggil perempuan kudu adek sepupu cowok manggil pakai konteks nikah biar sopan,not_hate_speech,0
476,diam babi,hate_speech,1
477,sibuk mikirin snbt cerita tinggal timur leste giring asing boss turun tionghoa panggil sebut nona,not_hate_speech,0
